the mother that defends the actor greets the woman,DP,feminine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
a sister that blocks the man watches a girls,DP,feminine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
girl that defends the farmers stops student,DP,feminine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
the girl that defends the actors stops the brothers,DP,feminine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
actress that meets the students ignores farmer,DP,feminine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
the daughter that watches the farmers interrupts the girls,DP,feminine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
the woman that meets the actress blocks the brother,DP,feminine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
student that stops the woman knows brothers,DP,feminine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
sister that stops the sister knows friend,DP,feminine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
a sister that observes the daughter greets a friends,DP,feminine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
the sister that stops the women avoids the friend,DP,feminine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
the actress that watches the sisters attracts the students,DP,feminine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
the actress that stops the friends avoids the daughter,DP,feminine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
the woman that meets the daughters avoids the mothers,DP,feminine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
the farmers that ignore the boy welcome the father,DP,masculine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
the students that defend the farmer attract the actors,DP,masculine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
a friends that interrupt the actor know a student,DP,masculine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
the actors that stop the brother avoid the women,DP,masculine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
sons that meet the men block friend,DP,masculine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
the boys that defend the sons stop the fathers,DP,masculine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
the fathers that stop the friends attract the student,DP,masculine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
brothers that avoid the boys observe farmers,DP,masculine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
a friends that block the sister interrupt a father,DP,masculine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
the farmers that watch the daughter avoid the brothers,DP,masculine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
boys that know the sister defend daughter,DP,masculine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
the boys that meet the farmer observe the daughters,DP,masculine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
the students that ignore the sisters observe the friends,DP,masculine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
a brothers that greet the sisters defend an actress,DP,masculine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
sons that observe the students know women,DP,masculine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
the friends that know the boy block the student,DP,feminine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
an actresses that defend the boy interrupt a sons,DP,feminine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
the friends that ignore the actor observe the farmers,DP,feminine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
the sisters that ignore the sons welcome the actor,DP,feminine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
sisters that welcome the students observe fathers,DP,feminine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
sisters that attract the friends block actresses,DP,feminine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
a students that block the friend stop a farmer,DP,feminine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
a friends that ignore the girl observe an actors,DP,feminine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
farmers that meet the girl attract actresses,DP,feminine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
the mothers that defend the sisters ignore the actor,DP,feminine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
the sisters that block the actresses avoid the girl,DP,feminine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,subject,yes,yes,,
a sisters that block the daughters meet a sisters,DP,feminine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,subject,yes,yes,,
brother that the farmer attracts knows friends,DP,masculine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the friend that the student watches ignores the actress,DP,masculine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the man that the son defends stops the farmers,DP,masculine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
farmer that the woman knows defends boy,DP,masculine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
father that the farmer ignores watches actors,DP,masculine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the farmer that the actress greets ignores the daughter,DP,masculine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a boy that the brothers attract avoids a man,DP,masculine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a man that the students observe blocks a sister,DP,masculine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the boy that the actors observe greets the friends,DP,masculine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the brother that the students welcome stops the son,DP,masculine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
an actor that the daughters defend watches a friends,DP,masculine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
man that the actresses attract knows farmer,DP,masculine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the student that the friends greet defends the girls,DP,masculine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the woman that the friend attracts meets the father,DP,feminine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
mother that the friend stops attracts woman,DP,feminine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a mother that the friend meets stops a women,DP,feminine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
girl that the sister knows attracts brother,DP,feminine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a daughter that the girl ignores blocks a women,DP,feminine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
an actress that the friends defend blocks a brother,DP,feminine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the mother that the farmers block greets the men,DP,feminine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the mother that the sons ignore observes the friend,DP,feminine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the actress that the brothers know attracts the women,DP,feminine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
farmer that the students meet ignores brother,DP,feminine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
mother that the friends stop knows men,DP,feminine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the mother that the women defend watches the farmer,DP,feminine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
student that the women meet avoids friends,DP,feminine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the farmers that the son ignores welcome the boy,DP,masculine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the men that the boy observes attract the friend,DP,masculine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the farmers that the student watches avoid the mothers,DP,masculine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the fathers that the student attracts welcome the son,DP,masculine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the fathers that the student blocks stop the girl,DP,masculine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the boys that the men attract interrupt the student,DP,masculine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a fathers that the friends observe attract a brothers,DP,masculine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the farmers that the boys defend stop the woman,DP,masculine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the sons that the men avoid observe the actresses,DP,masculine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the boys that the daughters meet observe the actor,DP,masculine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a farmers that the daughters watch interrupt a men,DP,masculine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the friends that the farmers interrupt block the sister,DP,masculine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the brothers that the daughters meet welcome the women,DP,masculine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a sisters that the student welcomes avoid a farmer,DP,feminine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the mothers that the boy greets avoid the sons,DP,feminine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
sisters that the son interrupts avoid sister,DP,feminine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
daughters that the mother meets ignore friends,DP,feminine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the farmers that the woman observes stop the students,DP,feminine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the women that the farmers welcome meet the actor,DP,feminine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the students that the fathers know ignore the brothers,DP,feminine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a farmers that the sons greet welcome a mother,DP,feminine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the daughters that the students attract meet the friends,DP,feminine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
actresses that the mothers meet know farmers,DP,feminine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
farmers that the girls attract interrupt sister,DP,feminine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a friends that the daughters greet attract a students,DP,feminine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
farmer that he ignores avoids friend,DP,masculine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
son that he greets observes fathers,DP,masculine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the man that he interrupts avoids the girl,DP,masculine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a brother that he blocks observes a friends,DP,masculine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the father that she blocks defends the student,DP,masculine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
man that she avoids ignores actors,DP,masculine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a farmer that she interrupts defends a sister,DP,masculine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the farmer that she meets welcomes the women,DP,masculine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the father that they meet avoids the farmer,DP,masculine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the farmer that they observe avoids the sons,DP,masculine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the father that they interrupt welcomes the student,DP,masculine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the man that they avoid interrupts the mothers,DP,masculine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a farmer that they attract defends a brother,DP,masculine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the man that they know attracts the fathers,DP,masculine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the student that they ignore interrupts the girl,DP,masculine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
boy that they stop observes students,DP,masculine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the woman that he defends ignores the son,DP,feminine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the woman that he avoids greets the students,DP,feminine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the farmer that he defends observes the friend,DP,feminine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
mother that he attracts avoids farmers,DP,feminine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a farmer that she observes greets a boy,DP,feminine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the actress that she blocks ignores the farmers,DP,feminine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the sister that she defends knows the sister,DP,feminine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the girl that she watches knows the friends,DP,feminine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
friend that they stop meets boy,DP,feminine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
farmer that they meet defends boys,DP,feminine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the mother that they ignore watches the sister,DP,feminine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
woman that they observe blocks friends,DP,feminine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the sister that they meet attracts the brother,DP,feminine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the daughter that they observe avoids the fathers,DP,feminine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
girl that they observe greets daughter,DP,feminine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the woman that they ignore meets the daughters,DP,feminine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
actors that he watches know brother,DP,masculine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the farmers that he knows welcome the fathers,DP,masculine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
an actors that he ignores stop a farmer,DP,masculine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the fathers that he meets greet the farmers,DP,masculine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the sons that she blocks observe the father,DP,masculine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the boys that she greets defend the men,DP,masculine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
men that she knows stop farmer,DP,masculine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the actors that she ignores observe the girls,DP,masculine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
students that they greet defend man,DP,masculine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the brothers that they interrupt meet the farmers,DP,masculine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the farmers that they watch ignore the sister,DP,masculine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the fathers that they observe attract the students,DP,masculine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
fathers that they observe avoid son,DP,masculine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
farmers that they ignore know brothers,DP,masculine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a boys that they welcome block a sister,DP,masculine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the friends that they greet attract the girls,DP,masculine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a sisters that he meets know a friend,DP,feminine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the friends that he stops ignore the actors,DP,feminine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
friends that he watches avoid sister,DP,feminine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the mothers that he meets attract the actresses,DP,feminine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a daughters that she blocks defend an actor,DP,feminine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a women that she welcomes attract a boys,DP,feminine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a mothers that she welcomes meet an actress,DP,feminine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the friends that she defends stop the students,DP,feminine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the women that they meet know the son,DP,feminine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the actresses that they avoid interrupt the boys,DP,feminine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the friends that they meet avoid the girl,DP,feminine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the women that they observe ignore the students,DP,feminine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
students that they stop block farmer,DP,feminine,plural,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
mothers that they welcome greet brothers,DP,feminine,plural,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the friends that they welcome meet the actress,DP,feminine,plural,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
a students that they welcome know a mothers,DP,feminine,plural,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the boy that the student prep the actor ignores watches the man,DP,masculine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the student that the actor prep the farmer defends interrupts the men,DP,masculine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the brother that the student prep the farmer blocks welcomes the women,DP,masculine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the farmer that the father prep the sons welcomes avoids the brother,DP,masculine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the man that the student prep the farmers welcomes blocks the actors,DP,masculine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the student that the actor prep the brothers interrupts observes the mother,DP,masculine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the son that the farmer prep the brothers knows stops the mothers,DP,masculine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the friend that the son prep the mother avoids meets the farmers,DP,masculine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the man that the actor prep the sister knows defends the students,DP,masculine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the man that the actor prep the girls knows watches the farmer,DP,masculine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the student that the man prep the girls stops knows the actors,DP,masculine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the farmer that the man prep the girls knows interrupts the student,DP,masculine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the man that the friend prep the girls blocks attracts the farmers,DP,masculine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the brother that the friend prep the brother attracts ignores the student,DP,masculine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the brother that the mother prep the boy attracts interrupts the actors,DP,masculine,singular,,DP,masculine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the student that the mother prep the friend knows observes the sister,DP,masculine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the brother that the farmer prep the son meets knows the women,DP,masculine,singular,,DP,feminine,singular,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the friend that the farmer prep the brothers welcomes ignores the boy,DP,masculine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the man that the mother prep the sons stops avoids the friends,DP,masculine,singular,,DP,masculine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the farmer that the mother prep the brothers attracts stops the daughter,DP,masculine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
the actor that the sister prep the men attracts interrupts the students,DP,masculine,singular,,DP,feminine,plural,,FAILED,declarative,,,,,object,w1__number == w2__number,w1__gender == w2__gender,,
